recruiment_id,user_id,title_aspect,desc_aspect,company_aspect,poster_aspect,other_aspect,label,explanation
68899186,11,negative,positive,positive,not_mentioned,positive,clean,"các thông tin cung cấp tương đối đầy đủ, tuy nhiên thì loại việc không phù hợp với tiêu đề công việc"
68888901,11,neutral,positive,positive,neutral,positive,clean,"các thông tin cung cấp tương đối đầy đủ, tuy nhiên thì ngành nghề còn hơi chung chung so với tiêu đề công việc"
68844402,11,neutral,positive,positive,not_mentioned,positive,clean,"các thông tin cung cấp tương đối đầy đủ, tuy nhiên thì tiêu đề công việc còn hơi chung chung, không cụ thể"
64218923,11,negative,negative,not_mentioned,neutral,positive,warning,"Tiêu đề công việc chứa tiền lương nhằm thu hút người xin việc. BHYT, BHXH là trách nhiệm của công ty với người lao động theo quy định pháp luật, không cần thiết phải ghi vào. tên công ty và địa chỉ làm việc không được nêu cụ thể. tên công ty và địa điểm làm việc không được nêu cụ thể và rõ ràng. Các mức lương ở mô tả không khớp với phần thông tin chi tiết"
68877950,11,positive,negative,negative,not_mentioned,negative,warning,"mô tả công việc quá ngắn gọn, thiếu các thông tin cơ bản.. tên công ty và địa chỉ làm việc không được nêu cụ thể. tên công ty và địa điểm làm việc không được nêu cụ thể và rõ ràng. Mức lương làm theo tháng quá thấp so với quy định pháp luật"
64528567,11,positive,negative,not_mentioned,neutral,positive,warning,"BHYT, BHXH là trách nhiệm của công ty với người lao động theo quy định pháp luật, không cần thiết phải ghi vào. tên công ty và địa chỉ làm việc không được nêu cụ thể. tên công ty và địa điểm làm việc không được nêu cụ thể và rõ ràng. Các mức lương ở mô tả không khớp với phần thông tin chi tiết"
68870124,11,positive,positive,positive,not_mentioned,positive,clean,các thông tin cung cấp tương đối đầy đủ
68866016,11,positive,positive,positive,not_mentioned,positive,clean,các thông tin cung cấp tương đối đầy đủ và rõ ràng
68134553,11,negative,positive,negative,neutral,negative,warning,"Tiêu đề mang tính gấp gáp, hối thúc nhằm thu hút người xin việc. tên công ty và địa chỉ làm việc không được nêu cụ thể. tên công ty và địa điểm làm việc không được nêu cụ thể và rõ ràng. mức lương thấp nhất và cao nhất chênh lệch nhau quá nhiều"
68890563,11,positive,negative,negative,not_mentioned,positive,warning,"BHYT, BHXH là trách nhiệm của công ty với người lao động theo quy định pháp luật, không cần thiết phải ghi vào. tên công ty và địa chỉ làm việc không được nêu cụ thể. tên công ty và địa điểm làm việc không được nêu cụ thể và rõ ràng. Mức lương ở mô tả và thông tin chi tiết không khớp nhau"
68193491,11,positive,positive,positive,neutral,not_mentioned,clean,các thông tin cung cấp tương đối đầy đủ
68815382,11,positive,positive,positive,not_mentioned,positive,clean,các thông tin cung cấp tương đối đầy đủ và rõ ràng
68159704,11,positive,negative,positive,neutral,positive,seeding,"BHYT, BHXH là trách nhiệm của công ty với người lao động theo quy định pháp luật, không cần thiết phải ghi vào. tên công ty và địa chỉ làm việc không được nêu cụ thể. tên công ty và địa điểm làm việc không được nêu cụ thể và rõ ràng."
64776325,11,positive,negative,not_mentioned,neutral,positive,seeding,"BHYT, BHXH là trách nhiệm của công ty với người lao động theo quy định pháp luật, không cần thiết phải ghi vào. "
68847847,11,positive,positive,positive,not_mentioned,positive,clean,các thông tin cung cấp tương đối đầy đủ
68100834,11,negative,negative,positive,neutral,positive,warning,"Tiêu đề mang từ ngữ gấp gáp, hối thúc ""đi làm ngay"". BHYT, BHXH là trách nhiệm của công ty với người lao động theo quy định pháp luật, không cần thiết phải ghi vào. "
68892223,11,positive,positive,negative,neutral,positive,clean,"các thông tin cung cấp tương đối đầy đủ, tuy nhiên thì tên công ty chưa được nêu cụ thể"
64446175,11,negative,negative,not_mentioned,neutral,positive,warning,"Tiêu đề đề cập đến lương nhưng không khớp với mô tả, vì mô tả bao gồm nhiều mức lương khác nhau. BHYT, BHXH là trách nhiệm của công ty với người lao động theo quy định pháp luật, không cần thiết phải ghi vào. tên công ty và địa chỉ làm việc không được nêu cụ thể. tên công ty và địa điểm làm việc không được nêu cụ thể và rõ ràng."
68837720,11,negative,positive,negative,not_mentioned,positive,clean,các thông tin cung cấp tương đối đầy đủ
68899986,11,positive,positive,positive,not_mentioned,positive,clean,các thông tin cung cấp tương đối đầy đủ 
68050467,11,positive,positive,negative,neutral,not_mentioned,clean,các thông tin cung cấp tương đối đầy đủ
34380155,11,positive,positive,not_mentioned,neutral,negative,warning,mức lương ở thông tin chi tiết quá thấp và không khớp với mô tả
59175011,9,positive,positive,negative,not_mentioned,positive,warning,"phần lương ở mô tả không trùng với others
title bị typo"
68012064,9,positive,positive,positive,neutral,positive,clean,"title phù hợp với job type
mô tả vừa đủ, lương đúng theo others"
68687459,9,negative,negative,positive,neutral,positive,warning,"Title chứa chữ gấp 
Mô tả chứa BHYT BHXH nhưng không theo chế độ nhà nước"
68856526,9,positive,positive,positive,not_mentioned,positive,clean,"Title khớp với job type
Mô tả đầy đủ thể hiện rõ công việc, địa điểm, thời gian
"
68840680,9,positive,negative,negative,neutral,positive,seeding,"-Title phù hợp với job type 
-Mô tả có chứa các chế độ bảo hiểm nhưng không theo chế độ nhà nước 
-Không có tên công ty, chỉ để tên người dùng"
68097655,9,positive,negative,negative,neutral,positive,seeding,"-Title phù hợp với job type
-Mô tả có chứa BHYT BHXH nhưng không theo quy định nhà nước
-Không có tên công ty, tên company còn chứa ""tuyển dụng"""
68822282,9,positive,positive,positive,neutral,positive,clean,"-Title phù hợp với job type
-Mô tả chi tiết ngắn gọn đầy đủ 
-Tên công ty xác thực 
-Lương ở mô tả và phần others giống nhau "
68880110,9,positive,positive,positive,not_mentioned,positive,clean,"-Title còn chưa rõ ràng nhưng jobtype trùng với mô tả
-Mô tả phù hợp, đầy đủ thông tin và rõ ràng 
-Tên công ty là quán ăn local xác thực 
-Others đầy đủ"
68125281,9,positive,negative,negative,neutral,positive,seeding,"-Title phù hợp với job type
-Mô tả chi tiết tuy nhiên có đề cập đến BHYT,BHXH nhưng không theo chế độ nhà nước 
-Không có tên công ty
-Lương của phần Others trùng với lương phần mô tả"
68820924,9,negative,not_mentioned,positive,not_mentioned,positive,warning,"-Title chứa từ ngữ hứa hẹn 
-Mô tả đơn giản, chưa đầy đủ thông tin 
-Tên công ty xác thực "
68876952,9,positive,positive,positive,not_mentioned,positive,clean,"-Title rõ ràng phù hợp với jobtype
-Mô tả chi tiết 
-Công ty xác thực 
-Lương phần mô tả trùng với Others"
68145082,9,positive,positive,positive,neutral,positive,clean,"-Title phù hợp với jobtype
-Mô tả ngắn gọn nhưng đầy đủ 
-Công ty là tiệm salon local
-Others đầy đủ các mục"
68829496,9,positive,positive,negative,not_mentioned,positive,seeding,"-Title phù hợp với job type 
-Mô tả phù hợp và đầy đủ 
-Không có tên công ty 
-Others đây đủ "
68843073,9,positive,negative,positive,not_mentioned,positive,seeding,"-Title phù hợp với jobtype 
-Mô tả có chứa bảo hiểm ở phần quyền lợi nhưng không có theo chế độ nhà nước
-Công ty xác thực "
68815058,9,positive,not_mentioned,positive,not_mentioned,positive,clean,"-Title phù hợp với jobtype
-Mô tả chi tiết
-Công ty là phòng net local 
-Others đây đủ các mục"
68843641,9,positive,positive,positive,not_mentioned,positive,clean,"-Title phù hợp với job type
-Mô tả đầy đủ 
-Tên công ty xác thực 
-Others đầy đủ các phần "
68899186,9,positive,positive,positive,not_mentioned,positive,clean,"-Title phù hợp với job type
-Mô tả đầy đủ, chứa đầy đủ thông tin chi tiết 
-Tên công ty xác thực 
-Others chứa đầy đủ cái mục"
68888901,9,positive,positive,positive,neutral,positive,clean,"-Title phù hợp với job type 
-Mô tả chi tiết, đầy đủ 
-Tên công ty xác thực 
-Others đầy đủ các mục "
68844402,9,positive,negative,positive,not_mentioned,positive,seeding,"-Title chưa đầy đủ, chưa rõ ràng ở vị trí tuyển dụng 
-Mô tả có chứa hứa hẹn quyền lợi về bảo hiểm nhưng không theo chế độ quy định nhà nước
-Others đầy đủ các mục
-Công ty xác thực "
64218923,9,positive,negative,not_mentioned,neutral,positive,warning,"-Title phù hợp với job type 
-Mô tả có đề cập đến BHYT BHXH nhưng không theo chế độ nhà nước 
-Không có tên công ty 
-Others đầy đủ các mục "
68896796,7,negative,positive,positive,neutral,not_mentioned,warning,Tên tiêu đề tuyển dụng mang tính gấp gáp
68078902,7,negative,negative,negative,neutral,positive,warning,"Tên công ty không tồn tại do công việc yêu cầu kỹ năng cao, có hứa hẹn quyền lợi về BHYT và BHXH"
68861386,7,positive,negative,positive,not_mentioned,positive,warning,Phần mô tả tuyển dụng không có thời gian làm việc cụ thể
68101163,7,negative,negative,negative,neutral,negative,warning,"Phần tiêu đề tuyển dụng có chứa tiền lương không nhất quán, trong phần mô tả tuyển dụng có hứa hẹn quyền lợi về BHYT và BHXH, tên công ty không hợp lệ và thông tin mức lương trong hợp đồng không nhất quán với các thông tin bên trên"
